BRC|San Carlos De Bariloche, Arg. |20000101000000|Initialization|20000101000000|Initialization
BRD|Brainerd, MN, USA             |20000101000000|Initialization|20000101000000|Initialization
BRE|Bremen, Germany               |20000101000000|Initialization|20000101000000|Initialization
BRI|Bari, Italy                   |20000101000000|Initialization|20000101000000|Initialization
BRL|Burlington, IA, USA           |20000101000000|Initialization|20000101000000|Initialization
BRM|Barquisimeto, Venezuela       |20000101000000|Initialization|20000101000000|Initialization
BRN|Berne, Switzerland            |20000101000000|Initialization|20000101000000|Initialization
BRO|Brownsville, TX, USA          |20000101000000|Initialization|20000101000000|Initialization
BRQ|Brno, Czech Republic          |20000101000000|Initialization|20000101000000|Initialization
BRR|Barra/Hebrides Islands, UK    |20000101000000|Initialization|20000101000000|Initialization
BRS|Bristol, England, UK          |20000101000000|Initialization|20000101000000|Initialization
BRT|Bathurst Island, N. Ter., Aus.|20000101000000|Initialization|20000101000000|Initialization
BRU|Brussels, Belgium             |20000101000000|Initialization|20000101000000|Initialization
BRW|Barrow, AK, USA               |20000101000000|Initialization|20000101000000|Initialization
BSB|Brasilia, Brazil              |20000101000000|Initialization|20000101000000|Initialization
BSK|Biskra, Algeria               |20000101000000|Initialization|20000101000000|Initialization
BSL|Basel, Switzerland            |20000101000000|Initialization|20000101000000|Initialization
BTM|Butte, MT, USA                |20000101000000|Initialization|20000101000000|Initialization
BTS|Bratislava, Slovakia          |20000101000000|Initialization|20000101000000|Initialization
BTU|Bintulu, Sarawak, Malaysia    |20000101000000|Initialization|20000101000000|Initialization
BTV|Burlington, VT, USA           |20000101000000|Initialization|20000101000000|Initialization
BUD|Budapest, Hungary             |20000101000000|Initialization|20000101000000|Initialization
BUF|Buffalo, NY, USA              |20000101000000|Initialization|20000101000000|Initialization
BUQ|Bulawayo, Zimbabwe            |20000101000000|Initialization|20000101000000|Initialization
BUR|Burbank, CA, USA              |20000101000000|Initialization|20000101000000|Initialization
BUZ|Bushehr, Iran                 |20000101000000|Initialization|20000101000000|Initialization
BVB|Boa Vista, Roraima, Brazil    |20000101000000|Initialization|20000101000000|Initialization
BVE|Brive-La-Gaillarde, France    |20000101000000|Initialization|20000101000000|Initialization
BVI|Birdsville, Queensland, Aus.  |20000101000000|Initialization|20000101000000|Initialization
BWA|Bhairawa, Nepal               |20000101000000|Initialization|20000101000000|Initialization
BWI|Baltimore, MD, USA            |20000101000000|Initialization|20000101000000|Initialization
BWN|Bandar Seri Begawan, Brunei   |20000101000000|Initialization|20000101000000|Initialization
BXN|Bodrum, Turkey                |20000101000000|Initialization|20000101000000|Initialization
BXU|Butuan, Philippines           |20000101000000|Initialization|20000101000000|Initialization
BYU|Bayreuth, Germany             |20000101000000|Initialization|20000101000000|Initialization
BZE|Belize City, Belize           |20000101000000|Initialization|20000101000000|Initialization
BZN|Bozeman, MT, USA              |20000101000000|Initialization|20000101000000|Initialization
